,Unnamed: 0,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
17166,17166,22,KR,582044,People & Blogs,Tue,9,1
17546,17546,22,KR,51163,People & Blogs,Tue,9,1
17769,17769,22,KR,61233,People & Blogs,Tue,9,1
18686,18686,22,KR,90521,People & Blogs,Tue,9,1
20078,20078,22,KR,179323,People & Blogs,Tue,9,1
20210,20210,22,KR,179323,People & Blogs,Tue,9,1
20311,20311,22,KR,209183,People & Blogs,Tue,9,1
21230,21230,22,KR,250121,People & Blogs,Tue,9,1
22147,22147,22,KR,291582,People & Blogs,Tue,9,1
22175,22175,22,KR,75287,People & Blogs,Tue,9,1
22250,22250,22,KR,291582,People & Blogs,Tue,9,1
22278,22278,22,KR,75287,People & Blogs,Tue,9,1
22302,22302,22,KR,435695,People & Blogs,Tue,9,1
22373,22373,22,KR,100296,People & Blogs,Tue,9,1
22406,22406,22,KR,21908,People & Blogs,Tue,9,1
22447,22447,22,KR,435695,People & Blogs,Tue,9,1
22518,22518,22,KR,467876,People & Blogs,Tue,9,1
22761,22761,22,KR,482541,People & Blogs,Tue,9,1
24703,24703,22,KR,303847,People & Blogs,Tue,9,1
24897,24897,22,KR,411093,People & Blogs,Tue,9,1
25132,25132,22,KR,437776,People & Blogs,Tue,9,1
25897,25897,22,KR,42676,People & Blogs,Tue,9,1
26048,26048,22,KR,122756,People & Blogs,Tue,9,1
26238,26238,22,KR,196991,People & Blogs,Tue,9,1
26805,26805,22,KR,168359,People & Blogs,Tue,9,1
27038,27038,22,KR,358022,People & Blogs,Tue,9,1
27231,27231,22,KR,445226,People & Blogs,Tue,9,1
28169,28169,22,KR,34543,People & Blogs,Tue,9,1
28183,28183,22,KR,49241,People & Blogs,Tue,9,1
28407,28407,22,KR,38469,People & Blogs,Tue,9,1
28414,28414,22,KR,57894,People & Blogs,Tue,9,1
28796,28796,22,KR,49752,People & Blogs,Tue,9,1
30593,30593,22,KR,42238,People & Blogs,Tue,9,1
30807,30807,22,KR,67135,People & Blogs,Tue,9,1
31037,31037,22,KR,86535,People & Blogs,Tue,9,1
32068,32068,22,KR,47918,People & Blogs,Tue,9,1
32247,32247,22,KR,51474,People & Blogs,Tue,9,1
32981,32981,22,KR,101886,People & Blogs,Tue,9,1
32982,32982,22,KR,99816,People & Blogs,Tue,9,1
33039,33039,22,KR,111174,People & Blogs,Tue,9,1
33128,33128,22,KR,101886,People & Blogs,Tue,9,1
33129,33129,22,KR,99816,People & Blogs,Tue,9,1
33193,33193,22,KR,122879,People & Blogs,Tue,9,1
33194,33194,22,KR,115887,People & Blogs,Tue,9,1
33328,33328,22,KR,122879,People & Blogs,Tue,9,1
33329,33329,22,KR,115887,People & Blogs,Tue,9,1
33436,33436,22,KR,153454,People & Blogs,Tue,9,1
33457,33457,22,KR,124951,People & Blogs,Tue,9,1
34285,34285,22,KR,16587,People & Blogs,Tue,9,1
34527,34527,22,KR,26980,People & Blogs,Tue,9,1
1694,1694,22,KR,396220,People & Blogs,Tue,10,1
1897,1897,22,KR,419327,People & Blogs,Tue,10,1
2687,2687,22,KR,358198,People & Blogs,Tue,10,1
2834,2834,22,KR,358198,People & Blogs,Tue,10,1
2924,2924,22,KR,41810,People & Blogs,Tue,10,1
5063,5063,22,KR,106956,People & Blogs,Tue,10,1
5130,5130,22,KR,14433,People & Blogs,Tue,10,1
5260,5260,22,KR,206094,People & Blogs,Tue,10,1
5351,5351,22,KR,11618,People & Blogs,Tue,10,1
5482,5482,22,KR,252162,People & Blogs,Tue,10,1
6255,6255,22,KR,70854,People & Blogs,Tue,10,1
6278,6278,22,KR,64841,People & Blogs,Tue,10,1
7440,7440,22,KR,36025,People & Blogs,Tue,10,1
7643,7643,22,KR,46142,People & Blogs,Tue,10,1
7849,7849,22,KR,51659,People & Blogs,Tue,10,1
8566,8566,22,KR,86400,People & Blogs,Tue,10,1
8617,8617,22,KR,63700,People & Blogs,Tue,10,1
8746,8746,22,KR,127210,People & Blogs,Tue,10,1
8984,8984,22,KR,135062,People & Blogs,Tue,10,1
10604,10604,22,KR,58152,People & Blogs,Tue,10,1
11748,11748,22,KR,89788,People & Blogs,Tue,10,1
11929,11929,22,KR,141799,People & Blogs,Tue,10,1
12029,12029,22,KR,55953,People & Blogs,Tue,10,1
12151,12151,22,KR,173309,People & Blogs,Tue,10,1
14290,14290,22,KR,27522,People & Blogs,Tue,10,1
14545,14545,22,KR,37865,People & Blogs,Tue,10,1
15220,15220,22,KR,82346,People & Blogs,Tue,10,1
15297,15297,22,KR,107947,People & Blogs,Tue,10,1
15318,15318,22,KR,56261,People & Blogs,Tue,10,1
15360,15360,22,KR,82346,People & Blogs,Tue,10,1
15415,15415,22,KR,480173,People & Blogs,Tue,10,1
15471,15471,22,KR,39743,People & Blogs,Tue,10,1
15538,15538,22,KR,157818,People & Blogs,Tue,10,1
15564,15564,22,KR,480173,People & Blogs,Tue,10,1
15628,15628,22,KR,562253,People & Blogs,Tue,10,1
15699,15699,22,KR,46512,People & Blogs,Tue,10,1
15859,15859,22,KR,622272,People & Blogs,Tue,10,1
16052,16052,22,KR,685452,People & Blogs,Tue,10,1
16424,16424,22,KR,842963,People & Blogs,Tue,10,1
16444,16444,22,KR,199705,People & Blogs,Tue,10,1
16506,16506,22,KR,53612,People & Blogs,Tue,10,1
16581,16581,22,KR,1330698,People & Blogs,Tue,10,1
16610,16610,22,KR,303558,People & Blogs,Tue,10,1
16664,16664,22,KR,118522,People & Blogs,Tue,10,1
16726,16726,22,KR,14850,People & Blogs,Tue,10,1
16741,16741,22,KR,1472118,People & Blogs,Tue,10,1
16820,16820,22,KR,318601,People & Blogs,Tue,10,1
16851,16851,22,KR,156386,People & Blogs,Tue,10,1
16903,16903,22,KR,1527967,People & Blogs,Tue,10,1
17024,17024,22,KR,329562,People & Blogs,Tue,10,1
17033,17033,22,KR,244251,People & Blogs,Tue,10,1
17092,17092,22,KR,1581030,People & Blogs,Tue,10,1
17305,17305,22,KR,1625421,People & Blogs,Tue,10,1
18684,18684,22,KR,55149,People & Blogs,Tue,10,1
18735,18735,22,KR,74628,People & Blogs,Tue,10,1
18846,18846,22,KR,144134,People & Blogs,Tue,10,1
18937,18937,22,KR,101814,People & Blogs,Tue,10,1
18961,18961,22,KR,10978,People & Blogs,Tue,10,1
19019,19019,22,KR,197079,People & Blogs,Tue,10,1
19140,19140,22,KR,110782,People & Blogs,Tue,10,1
19224,19224,22,KR,272222,People & Blogs,Tue,10,1
19429,19429,22,KR,317460,People & Blogs,Tue,10,1
20141,20141,22,KR,154245,People & Blogs,Tue,10,1
20379,20379,22,KR,190306,People & Blogs,Tue,10,1
20985,20985,22,KR,90857,People & Blogs,Tue,10,1
21177,21177,22,KR,107243,People & Blogs,Tue,10,1
23696,23696,22,KR,273077,People & Blogs,Tue,10,1
23849,23849,22,KR,642135,People & Blogs,Tue,10,1
24107,24107,22,KR,18605,People & Blogs,Tue,10,1
24290,24290,22,KR,26663,People & Blogs,Tue,10,1
24705,24705,22,KR,71575,People & Blogs,Tue,10,1
24912,24912,22,KR,103369,People & Blogs,Tue,10,1
25873,25873,22,KR,86794,People & Blogs,Tue,10,1
26381,26381,22,KR,62792,People & Blogs,Tue,10,1
27230,27230,22,KR,31793,People & Blogs,Tue,10,1
27664,27664,22,KR,12492,People & Blogs,Tue,10,1
31855,31855,22,KR,42249,People & Blogs,Tue,10,1
33253,33253,22,KR,274024,People & Blogs,Tue,10,1
34256,34256,22,KR,73145,People & Blogs,Tue,10,1
34273,34273,22,KR,67499,People & Blogs,Tue,10,1
34398,34398,22,KR,73145,People & Blogs,Tue,10,1
34415,34415,22,KR,67499,People & Blogs,Tue,10,1
34485,34485,22,KR,100580,People & Blogs,Tue,10,1
34508,34508,22,KR,90711,People & Blogs,Tue,10,1
2778,2778,22,KR,8177,People & Blogs,Tue,11,1
2880,2880,22,KR,331996,People & Blogs,Tue,11,1
2919,2919,22,KR,130376,People & Blogs,Tue,11,1
3028,3028,22,KR,461425,People & Blogs,Tue,11,1
3094,3094,22,KR,168535,People & Blogs,Tue,11,1
3227,3227,22,KR,568467,People & Blogs,Tue,11,1
3372,3372,22,KR,568467,People & Blogs,Tue,11,1
3684,3684,22,KR,639987,People & Blogs,Tue,11,1
5195,5195,22,KR,116391,People & Blogs,Tue,11,1
5536,5536,22,KR,198570,People & Blogs,Tue,11,1
7576,7576,22,KR,38934,People & Blogs,Tue,11,1
7633,7633,22,KR,42479,People & Blogs,Tue,11,1
7758,7758,22,KR,59650,People & Blogs,Tue,11,1
7838,7838,22,KR,60562,People & Blogs,Tue,11,1
8001,8001,22,KR,74172,People & Blogs,Tue,11,1
8554,8554,22,KR,16395,People & Blogs,Tue,11,1
8607,8607,22,KR,86594,People & Blogs,Tue,11,1
10594,10594,22,KR,14971,People & Blogs,Tue,11,1
11746,11746,22,KR,245188,People & Blogs,Tue,11,1
11777,11777,22,KR,53087,People & Blogs,Tue,11,1
11886,11886,22,KR,347040,People & Blogs,Tue,11,1
11911,11911,22,KR,288135,People & Blogs,Tue,11,1
11982,11982,22,KR,38326,People & Blogs,Tue,11,1
12124,12124,22,KR,306371,People & Blogs,Tue,11,1
12322,12322,22,KR,311470,People & Blogs,Tue,11,1
14311,14311,22,KR,90686,People & Blogs,Tue,11,1
14337,14337,22,KR,156333,People & Blogs,Tue,11,1
16475,16475,22,KR,113897,People & Blogs,Tue,11,1
16642,16642,22,KR,233045,People & Blogs,Tue,11,1
16858,16858,22,KR,249114,People & Blogs,Tue,11,1
17564,17564,22,KR,14796,People & Blogs,Tue,11,1
21013,21013,22,KR,97118,People & Blogs,Tue,11,1
21202,21202,22,KR,193747,People & Blogs,Tue,11,1
22040,22040,22,KR,33611,People & Blogs,Tue,11,1
22176,22176,22,KR,71398,People & Blogs,Tue,11,1
22279,22279,22,KR,71398,People & Blogs,Tue,11,1
22359,22359,22,KR,120426,People & Blogs,Tue,11,1
22615,22615,22,KR,147421,People & Blogs,Tue,11,1
23427,23427,22,KR,158811,People & Blogs,Tue,11,1
23447,23447,22,KR,96741,People & Blogs,Tue,11,1
23455,23455,22,KR,16080,People & Blogs,Tue,11,1
23644,23644,22,KR,246852,People & Blogs,Tue,11,1
23659,23659,22,KR,26599,People & Blogs,Tue,11,1
23739,23739,22,KR,298872,People & Blogs,Tue,11,1
23965,23965,22,KR,320666,People & Blogs,Tue,11,1
24245,24245,22,KR,57719,People & Blogs,Tue,11,1
24454,24454,22,KR,85477,People & Blogs,Tue,11,1
24671,24671,22,KR,105212,People & Blogs,Tue,11,1
29335,29335,22,KR,212841,People & Blogs,Tue,11,1
29551,29551,22,KR,272111,People & Blogs,Tue,11,1
34311,34311,22,KR,13824,People & Blogs,Tue,11,1
34545,34545,22,KR,20198,People & Blogs,Tue,11,1
3936,3936,22,KR,14961,People & Blogs,Tue,12,1
3948,3948,22,KR,17492,People & Blogs,Tue,12,1
5291,5291,22,KR,56787,People & Blogs,Tue,12,1
6233,6233,22,KR,55448,People & Blogs,Tue,12,1
6425,6425,22,KR,150608,People & Blogs,Tue,12,1
6553,6553,22,KR,233370,People & Blogs,Tue,12,1
6757,6757,22,KR,282648,People & Blogs,Tue,12,1
6974,6974,22,KR,326342,People & Blogs,Tue,12,1
7439,7439,22,KR,15918,People & Blogs,Tue,12,1
7622,7622,22,KR,104661,People & Blogs,Tue,12,1
7689,7689,22,KR,23329,People & Blogs,Tue,12,1
7860,7860,22,KR,124769,People & Blogs,Tue,12,1
9819,9819,22,KR,97152,People & Blogs,Tue,12,1
10569,10569,22,KR,207557,People & Blogs,Tue,12,1
10627,10627,22,KR,62331,People & Blogs,Tue,12,1
10730,10730,22,KR,454244,People & Blogs,Tue,12,1
10812,10812,22,KR,57487,People & Blogs,Tue,12,1
10847,10847,22,KR,65012,People & Blogs,Tue,12,1
10919,10919,22,KR,523345,People & Blogs,Tue,12,1
11003,11003,22,KR,66112,People & Blogs,Tue,12,1
11060,11060,22,KR,523345,People & Blogs,Tue,12,1
11186,11186,22,KR,551162,People & Blogs,Tue,12,1
11836,11836,22,KR,156501,People & Blogs,Tue,12,1
11848,11848,22,KR,3420924,People & Blogs,Tue,12,1
11973,11973,22,KR,72128,People & Blogs,Tue,12,1
12034,12034,22,KR,5739223,People & Blogs,Tue,12,1
12049,12049,22,KR,167115,People & Blogs,Tue,12,1
12192,12192,22,KR,89160,People & Blogs,Tue,12,1
12220,12220,22,KR,170357,People & Blogs,Tue,12,1
14253,14253,22,KR,90645,People & Blogs,Tue,12,1
14400,14400,22,KR,90645,People & Blogs,Tue,12,1
14511,14511,22,KR,98553,People & Blogs,Tue,12,1
15244,15244,22,KR,100455,People & Blogs,Tue,12,1
15384,15384,22,KR,100455,People & Blogs,Tue,12,1
15452,15452,22,KR,231125,People & Blogs,Tue,12,1
15508,15508,22,KR,46387,People & Blogs,Tue,12,1
15689,15689,22,KR,253586,People & Blogs,Tue,12,1
15717,15717,22,KR,76610,People & Blogs,Tue,12,1
16437,16437,22,KR,115707,People & Blogs,Tue,12,1
18729,18729,22,KR,7867,People & Blogs,Tue,12,1
19552,19552,22,KR,31119,People & Blogs,Tue,12,1
19766,19766,22,KR,38470,People & Blogs,Tue,12,1
19938,19938,22,KR,46079,People & Blogs,Tue,12,1
21125,21125,22,KR,14168,People & Blogs,Tue,12,1
21225,21225,22,KR,260882,People & Blogs,Tue,12,1
21272,21272,22,KR,14168,People & Blogs,Tue,12,1
24678,24678,22,KR,150487,People & Blogs,Tue,12,1
24697,24697,22,KR,61769,People & Blogs,Tue,12,1
24746,24746,22,KR,83066,People & Blogs,Tue,12,1
24860,24860,22,KR,198229,People & Blogs,Tue,12,1
24894,24894,22,KR,83720,People & Blogs,Tue,12,1
25076,25076,22,KR,207920,People & Blogs,Tue,12,1
25137,25137,22,KR,86701,People & Blogs,Tue,12,1
29294,29294,22,KR,19152,People & Blogs,Tue,12,1
29295,29295,22,KR,225207,People & Blogs,Tue,12,1
29301,29301,22,KR,29965,People & Blogs,Tue,12,1
29499,29499,22,KR,396325,People & Blogs,Tue,12,1
29517,29517,22,KR,240319,People & Blogs,Tue,12,1
29530,29530,22,KR,22344,People & Blogs,Tue,12,1
29634,29634,22,KR,454525,People & Blogs,Tue,12,1
29678,29678,22,KR,539062,People & Blogs,Tue,12,1
29781,29781,22,KR,454525,People & Blogs,Tue,12,1
29843,29843,22,KR,493267,People & Blogs,Tue,12,1
29953,29953,22,KR,493267,People & Blogs,Tue,12,1
30038,30038,22,KR,532146,People & Blogs,Tue,12,1
30057,30057,22,KR,807397,People & Blogs,Tue,12,1
30138,30138,22,KR,532146,People & Blogs,Tue,12,1
30157,30157,22,KR,807397,People & Blogs,Tue,12,1
31863,31863,22,KR,30006,People & Blogs,Tue,12,1
34317,34317,22,KR,116249,People & Blogs,Tue,12,1
34547,34547,22,KR,175029,People & Blogs,Tue,12,1
192,192,22,KR,119391,People & Blogs,Tue,13,1
458,458,22,KR,58529,People & Blogs,Tue,13,1
473,473,22,KR,280770,People & Blogs,Tue,13,1
676,676,22,KR,82621,People & Blogs,Tue,13,1
702,702,22,KR,336499,People & Blogs,Tue,13,1
1657,1657,22,KR,89170,People & Blogs,Tue,13,1
1804,1804,22,KR,138766,People & Blogs,Tue,13,1
2009,2009,22,KR,200904,People & Blogs,Tue,13,1
2674,2674,22,KR,127779,People & Blogs,Tue,13,1
2709,2709,22,KR,11987,People & Blogs,Tue,13,1
2821,2821,22,KR,127779,People & Blogs,Tue,13,1
2856,2856,22,KR,11987,People & Blogs,Tue,13,1
2879,2879,22,KR,226403,People & Blogs,Tue,13,1
2959,2959,22,KR,23602,People & Blogs,Tue,13,1
3064,3064,22,KR,250475,People & Blogs,Tue,13,1
3319,3319,22,KR,272757,People & Blogs,Tue,13,1
4063,4063,22,KR,126444,People & Blogs,Tue,13,1
4257,4257,22,KR,164801,People & Blogs,Tue,13,1
4482,4482,22,KR,172273,People & Blogs,Tue,13,1
5358,5358,22,KR,19990,People & Blogs,Tue,13,1
6271,6271,22,KR,124048,People & Blogs,Tue,13,1
6285,6285,22,KR,19676,People & Blogs,Tue,13,1
6427,6427,22,KR,176643,People & Blogs,Tue,13,1
7407,7407,22,KR,165997,People & Blogs,Tue,13,1
7425,7425,22,KR,329907,People & Blogs,Tue,13,1
7579,7579,22,KR,242103,People & Blogs,Tue,13,1
7670,7670,22,KR,539918,People & Blogs,Tue,13,1
8595,8595,22,KR,11224,People & Blogs,Tue,13,1
10814,10814,22,KR,258676,People & Blogs,Tue,13,1
11012,11012,22,KR,291870,People & Blogs,Tue,13,1
14255,14255,22,KR,746408,People & Blogs,Tue,13,1
14300,14300,22,KR,22930,People & Blogs,Tue,13,1
14402,14402,22,KR,746408,People & Blogs,Tue,13,1
18062,18062,22,KR,46850,People & Blogs,Tue,13,1
18291,18291,22,KR,126295,People & Blogs,Tue,13,1
18705,18705,22,KR,504991,People & Blogs,Tue,13,1
18874,18874,22,KR,899060,People & Blogs,Tue,13,1
20942,20942,22,KR,303582,People & Blogs,Tue,13,1
21126,21126,22,KR,575446,People & Blogs,Tue,13,1
21273,21273,22,KR,575446,People & Blogs,Tue,13,1
22381,22381,22,KR,128225,People & Blogs,Tue,13,1
23414,23414,22,KR,154242,People & Blogs,Tue,13,1
23419,23419,22,KR,17260,People & Blogs,Tue,13,1
23611,23611,22,KR,232662,People & Blogs,Tue,13,1
23629,23629,22,KR,27425,People & Blogs,Tue,13,1
24682,24682,22,KR,214793,People & Blogs,Tue,13,1
24731,24731,22,KR,12901,People & Blogs,Tue,13,1
24859,24859,22,KR,414405,People & Blogs,Tue,13,1
24942,24942,22,KR,19742,People & Blogs,Tue,13,1
24998,24998,22,KR,88219,People & Blogs,Tue,13,1
25043,25043,22,KR,519086,People & Blogs,Tue,13,1
25846,25846,22,KR,141824,People & Blogs,Tue,13,1
25893,25893,22,KR,16400,People & Blogs,Tue,13,1
26025,26025,22,KR,219882,People & Blogs,Tue,13,1
26116,26116,22,KR,18524,People & Blogs,Tue,13,1
27006,27006,22,KR,578874,People & Blogs,Tue,13,1
27200,27200,22,KR,1049763,People & Blogs,Tue,13,1
28144,28144,22,KR,312897,People & Blogs,Tue,13,1
28181,28181,22,KR,85053,People & Blogs,Tue,13,1
28295,28295,22,KR,678930,People & Blogs,Tue,13,1
28396,28396,22,KR,117050,People & Blogs,Tue,13,1
29315,29315,22,KR,78060,People & Blogs,Tue,13,1
30551,30551,22,KR,214018,People & Blogs,Tue,13,1
30685,30685,22,KR,214018,People & Blogs,Tue,13,1
30739,30739,22,KR,417972,People & Blogs,Tue,13,1
30878,30878,22,KR,417972,People & Blogs,Tue,13,1
31817,31817,22,KR,127681,People & Blogs,Tue,13,1
32057,32057,22,KR,207370,People & Blogs,Tue,13,1
32235,32235,22,KR,210363,People & Blogs,Tue,13,1
414,414,22,KR,32761,People & Blogs,Tue,14,1
435,435,22,KR,39270,People & Blogs,Tue,14,1
677,677,22,KR,42703,People & Blogs,Tue,14,1
5470,5470,22,KR,38932,People & Blogs,Tue,14,1
8555,8555,22,KR,19573,People & Blogs,Tue,14,1
8730,8730,22,KR,58417,People & Blogs,Tue,14,1
8950,8950,22,KR,80204,People & Blogs,Tue,14,1
9147,9147,22,KR,106993,People & Blogs,Tue,14,1
11879,11879,22,KR,1738677,People & Blogs,Tue,14,1
14271,14271,22,KR,24907,People & Blogs,Tue,14,1
14418,14418,22,KR,24907,People & Blogs,Tue,14,1
14525,14525,22,KR,34557,People & Blogs,Tue,14,1
15239,15239,22,KR,523136,People & Blogs,Tue,14,1
15379,15379,22,KR,523136,People & Blogs,Tue,14,1
15451,15451,22,KR,897640,People & Blogs,Tue,14,1
15600,15600,22,KR,897640,People & Blogs,Tue,14,1
15697,15697,22,KR,919478,People & Blogs,Tue,14,1
17711,17711,22,KR,60302,People & Blogs,Tue,14,1
17715,17715,22,KR,34343,People & Blogs,Tue,14,1
17897,17897,22,KR,44678,People & Blogs,Tue,14,1
17900,17900,22,KR,67638,People & Blogs,Tue,14,1
18140,18140,22,KR,76189,People & Blogs,Tue,14,1
21158,21158,22,KR,22182,People & Blogs,Tue,14,1
21393,21393,22,KR,41519,People & Blogs,Tue,14,1
22166,22166,22,KR,70495,People & Blogs,Tue,14,1
22269,22269,22,KR,70495,People & Blogs,Tue,14,1
22332,22332,22,KR,116682,People & Blogs,Tue,14,1
22333,22333,22,KR,53798,People & Blogs,Tue,14,1
22477,22477,22,KR,116682,People & Blogs,Tue,14,1
22478,22478,22,KR,53798,People & Blogs,Tue,14,1
23610,23610,22,KR,139440,People & Blogs,Tue,14,1
23826,23826,22,KR,178014,People & Blogs,Tue,14,1
24732,24732,22,KR,12430,People & Blogs,Tue,14,1
24995,24995,22,KR,41553,People & Blogs,Tue,14,1
26994,26994,22,KR,109627,People & Blogs,Tue,14,1
28121,28121,22,KR,98123,People & Blogs,Tue,14,1
28324,28324,22,KR,22206,People & Blogs,Tue,14,1
28372,28372,22,KR,105322,People & Blogs,Tue,14,1
28555,28555,22,KR,31035,People & Blogs,Tue,14,1
34274,34274,22,KR,40782,People & Blogs,Tue,14,1
34478,34478,22,KR,66415,People & Blogs,Tue,14,1
1750,1750,22,KR,10124,People & Blogs,Tue,15,1
6478,6478,22,KR,27858,People & Blogs,Tue,15,1
9735,9735,22,KR,389997,People & Blogs,Tue,15,1
9842,9842,22,KR,24460,People & Blogs,Tue,15,1
9881,9881,22,KR,389997,People & Blogs,Tue,15,1
10022,10022,22,KR,410960,People & Blogs,Tue,15,1
11813,11813,22,KR,60406,People & Blogs,Tue,15,1
11913,11913,22,KR,129226,People & Blogs,Tue,15,1
12082,12082,22,KR,191179,People & Blogs,Tue,15,1
17702,17702,22,KR,51471,People & Blogs,Tue,15,1
17884,17884,22,KR,61987,People & Blogs,Tue,15,1
18722,18722,22,KR,43429,People & Blogs,Tue,15,1
18906,18906,22,KR,79410,People & Blogs,Tue,15,1
20959,20959,22,KR,41254,People & Blogs,Tue,15,1
21114,21114,22,KR,94950,People & Blogs,Tue,15,1
21261,21261,22,KR,94950,People & Blogs,Tue,15,1
22325,22325,22,KR,125292,People & Blogs,Tue,15,1
22470,22470,22,KR,125292,People & Blogs,Tue,15,1
22581,22581,22,KR,159259,People & Blogs,Tue,15,1
23351,23351,22,KR,184055,People & Blogs,Tue,15,1
23521,23521,22,KR,438350,People & Blogs,Tue,15,1
25865,25865,22,KR,41104,People & Blogs,Tue,15,1
26028,26028,22,KR,86605,People & Blogs,Tue,15,1
27194,27194,22,KR,18548,People & Blogs,Tue,15,1
27393,27393,22,KR,24014,People & Blogs,Tue,15,1
30781,30781,22,KR,22971,People & Blogs,Tue,15,1
31022,31022,22,KR,30916,People & Blogs,Tue,15,1
370,370,22,KR,293915,People & Blogs,Tue,16,1
377,377,22,KR,128732,People & Blogs,Tue,16,1
530,530,22,KR,145723,People & Blogs,Tue,16,1
599,599,22,KR,333600,People & Blogs,Tue,16,1
601,601,22,KR,153144,People & Blogs,Tue,16,1
828,828,22,KR,174602,People & Blogs,Tue,16,1
844,844,22,KR,375533,People & Blogs,Tue,16,1
1067,1067,22,KR,403785,People & Blogs,Tue,16,1
1089,1089,22,KR,191555,People & Blogs,Tue,16,1
2955,2955,22,KR,98523,People & Blogs,Tue,16,1
3013,3013,22,KR,107939,People & Blogs,Tue,16,1
3030,3030,22,KR,22038,People & Blogs,Tue,16,1
3097,3097,22,KR,113625,People & Blogs,Tue,16,1
3197,3197,22,KR,90386,People & Blogs,Tue,16,1
3342,3342,22,KR,90386,People & Blogs,Tue,16,1
3400,3400,22,KR,132184,People & Blogs,Tue,16,1
3583,3583,22,KR,152570,People & Blogs,Tue,16,1
3844,3844,22,KR,162079,People & Blogs,Tue,16,1
3955,3955,22,KR,38603,People & Blogs,Tue,16,1
4123,4123,22,KR,15106,People & Blogs,Tue,16,1
4344,4344,22,KR,53330,People & Blogs,Tue,16,1
6211,6211,22,KR,222428,People & Blogs,Tue,16,1
6384,6384,22,KR,441360,People & Blogs,Tue,16,1
6550,6550,22,KR,668998,People & Blogs,Tue,16,1
6752,6752,22,KR,752036,People & Blogs,Tue,16,1
7777,7777,22,KR,105314,People & Blogs,Tue,16,1
8027,8027,22,KR,121361,People & Blogs,Tue,16,1
8588,8588,22,KR,7625,People & Blogs,Tue,16,1
8739,8739,22,KR,102855,People & Blogs,Tue,16,1
8965,8965,22,KR,118005,People & Blogs,Tue,16,1
11766,11766,22,KR,127380,People & Blogs,Tue,16,1
11809,11809,22,KR,64812,People & Blogs,Tue,16,1
11916,11916,22,KR,171675,People & Blogs,Tue,16,1
12122,12122,22,KR,187014,People & Blogs,Tue,16,1
12317,12317,22,KR,191482,People & Blogs,Tue,16,1
16588,16588,22,KR,338031,People & Blogs,Tue,16,1
16660,16660,22,KR,14225,People & Blogs,Tue,16,1
16674,16674,22,KR,21691,People & Blogs,Tue,16,1
20156,20156,22,KR,136264,People & Blogs,Tue,16,1
22389,22389,22,KR,18934,People & Blogs,Tue,16,1
24693,24693,22,KR,35429,People & Blogs,Tue,16,1
24877,24877,22,KR,57510,People & Blogs,Tue,16,1
25108,25108,22,KR,63436,People & Blogs,Tue,16,1
29465,29465,22,KR,125570,People & Blogs,Tue,16,1
29604,29604,22,KR,125570,People & Blogs,Tue,16,1
30784,30784,22,KR,129047,People & Blogs,Tue,16,1
31835,31835,22,KR,36808,People & Blogs,Tue,16,1
33030,33030,22,KR,87403,People & Blogs,Tue,16,1
33247,33247,22,KR,103777,People & Blogs,Tue,16,1
34298,34298,22,KR,32168,People & Blogs,Tue,16,1
34520,34520,22,KR,58260,People & Blogs,Tue,16,1
34528,34528,22,KR,13550,People & Blogs,Tue,16,1
515,515,22,KR,55564,People & Blogs,Tue,17,1
1652,1652,22,KR,55694,People & Blogs,Tue,17,1
1669,1669,22,KR,67040,People & Blogs,Tue,17,1
1887,1887,22,KR,59865,People & Blogs,Tue,17,1
2136,2136,22,KR,61721,People & Blogs,Tue,17,1
4255,4255,22,KR,34050,People & Blogs,Tue,17,1
4483,4483,22,KR,43407,People & Blogs,Tue,17,1
4664,4664,22,KR,107950,People & Blogs,Tue,17,1
5224,5224,22,KR,114096,People & Blogs,Tue,17,1
5295,5295,22,KR,56380,People & Blogs,Tue,17,1
5519,5519,22,KR,80947,People & Blogs,Tue,17,1
8703,8703,22,KR,90827,People & Blogs,Tue,17,1
8972,8972,22,KR,243867,People & Blogs,Tue,17,1
9129,9129,22,KR,380785,People & Blogs,Tue,17,1
9308,9308,22,KR,571425,People & Blogs,Tue,17,1
22339,22339,22,KR,31365,People & Blogs,Tue,17,1
22484,22484,22,KR,31365,People & Blogs,Tue,17,1
22579,22579,22,KR,49656,People & Blogs,Tue,17,1
25707,25707,22,KR,48318,People & Blogs,Tue,17,1
25928,25928,22,KR,65989,People & Blogs,Tue,17,1
27165,27165,22,KR,96712,People & Blogs,Tue,17,1
27207,27207,22,KR,26303,People & Blogs,Tue,17,1
410,410,22,KR,174411,People & Blogs,Tue,18,1
652,652,22,KR,184586,People & Blogs,Tue,18,1
6547,6547,22,KR,1726964,People & Blogs,Tue,18,1
11928,11928,22,KR,164080,People & Blogs,Tue,18,1
12351,12351,22,KR,176721,People & Blogs,Tue,18,1
34556,34556,22,KR,26389,People & Blogs,Tue,18,1
4107,4107,22,KR,24744,People & Blogs,Tue,19,1
5305,5305,22,KR,42477,People & Blogs,Tue,19,1
6505,6505,22,KR,52241,People & Blogs,Tue,19,1
8693,8693,22,KR,106381,People & Blogs,Tue,19,1
8749,8749,22,KR,53397,People & Blogs,Tue,19,1
8887,8887,22,KR,186803,People & Blogs,Tue,19,1
14288,14288,22,KR,68514,People & Blogs,Tue,19,1
21002,21002,22,KR,5532,People & Blogs,Tue,19,1
